2000405	孟磊晗	计算机科学与技术199	100	96.5	78.5	98.5	72.5
2000406	韩宾	计算机科学与技术199	42	60	62.5	52.5	38.5
2000407	岳萧	计算机科学与技术199	55	34	45.5	86	92.5
2000408	陈文	计算机科学与技术199	62	59	61.5	46.5	84
2000409	王帅健	计算机科学与技术199	58	34	23	61.5	87.5
2000410	孙梦华	计算机科学与技术199	41	75	50.5	92.5	98
2000411	李一文	计算机科学与技术199	32.5	61.5	65	47	34.5
2000412	高沛	计算机科学与技术199	32	59	61	43.5	74
2000413	杜翔微	计算机科学与技术199	32	77	44	84	62.5
2000414	李畅琪	计算机科学与技术199	40	79	85.5	63	63
2000415	韩晓	计算机科学与技术199	48.5	68.5	68.5	63	71
2000416	付琴敏	计算机科学与技术199	64.5	36.5	60	87	77
2000417	王宇	计算机科学与技术199	37	82	60	45.5	65
2000418	肖倩锦	计算机科学与技术199	74.5	69.5	68	78.5	56.5
2000419	朱静冰	计算机科学与技术199	32.5	76.5	37.5	53.5	13
2000420	许媛璇	计算机科学与技术199	57	68.5	37	44.5	49.5
2000421	张淑飞	计算机科学与技术199	74	76.5	11.5	86.5	83.5
2000422	尹宇雨	计算机科学与技术199	48.5	84.5	51.5	89	78
2000423	陈思娟	计算机科学与技术199	93	60.5	29.5	37	82.5
2000424	张香飞	计算机科学与技术199	35.5	100	100	79.5	72.5
2000425	刘泓志	计算机科学与技术199	67.5	62.5	47.5	40	38.5
2000426	蔺子霏	计算机科学与技术199	65	59	86	43.5	92.5
2000427	周晨群	计算机科学与技术199	83.5	100	95	80	84
2000428	李洁	计算机科学与技术1910	93	86.5	98.5	60.5	87.5
2000429	马佳硕	计算机科学与技术1910	36.5	84	44.5	80.5	98
2000430	伏思	计算机科学与技术1910	73.5	52	93.5	45.5	34.5
2000431	高婷琳	计算机科学与技术1910	35	59	72.5	93.5	74
2000432	张琳君	计算机科学与技术1910	65.5	51.5	85.5	64.5	62.5
2000433	武维洁	计算机科学与技术1910	61	67	85	75.5	63
2000434	邱莹彤	计算机科学与技术1910	75.5	79	85	86.5	71
2000435	王泰维	计算机科学与技术1910	60	62	64	65	77
2000436	于红倩	计算机科学与技术1910	75.5	92.5	70.5	56	65
2000437	刘静	计算机科学与技术1910	76	27.5	93.5	91	56.5
2000438	郭李兰	计算机科学与技术1910	53	59.5	47.5	72.5	13
2000439	李玉	计算机科学与技术1910	65	76.5	24.5	40	49.5
2000440	高玉晴	计算机科学与技术1910	48.5	63	59	39	83.5
2000441	吴舒玉	计算机科学与技术1910	59	87	69.5	69.5	78
2000442	林胜丹	计算机科学与技术1910	37.5	79.5	78.5	54.5	82.5
2000443	董伟心	计算机科学与技术1910	36.5	84	53	78	72.5
2000444	张鑫文	计算机科学与技术1910	58	36.5	36.5	79	38.5
2000445	季思	计算机科学与技术1910	65	50.5	86	52.5	92.5
2000446	徐丽云	计算机科学与技术1910	57.5	77	72.5	70	84
2000447	朱清田	计算机科学与技术1910	84.5	37	78	64	87.5
2000448	孟晓	计算机科学与技术1910	85	94	85	53.5	98
2000449	莫萍远	计算机科学与技术1910	43.5	69.5	88.5	71.5	34.5
2000450	谭小颖	计算机科学与技术1910	90	69	63.5	23	74
2000451	燕芳	计算机科学与技术1910	75.5	69	93.5	60	62.5
2000452	王丽	计算机科学与技术1910	53	60.5	70.5	21.5	63
2000453	刘笑	计算机科学与技术1910	99.5	60.5	96	63.5	71
2000454	高东童	计算机科学与技术1910	85	84.5	88	54.5	77
2000455	王智羽	计算机科学与技术1910	66	43.5	57	96.5	65
2000456	田金	计算机科学与技术1910	76	84	80	87.5	56.5
2000457	宋芸林	计算机科学与技术1910	77	62.5	96	79.5	13
2000458	王孜佟	计算机科学与技术1910	69.5	63	69.5	48.5	49.5
2000459	付亭	计算机科学与技术1910	67	75.5	87	71.5	83.5
2000460	禚敏霄	计算机科学与技术1910	23.5	78	81	52.5	78
2000461	王明	计算机科学与技术1910	74.5	37.5	98.5	39.5	82.5
2000462	郭靖	计算机科学与技术1910	43	36	52.5	91.5	72.5
2000463	成文洁	计算机科学与技术1910	58	59	86	40.5	38.5
2000464	王晴钰	计算机科学与技术1910	50.5	79	46.5	39.5	92.5
2000465	邹潇琦	计算机科学与技术1910	28	96.5	61.5	53	84
2000466	孟昊怡	计算机科学与技术1910	27.5	88	92.5	21.5	87.5
2000467	刘云露	计算机科学与技术1910	96.5	78.5	47	86.5	98
2000468	满筱嫣	计算机科学与技术1910	60	62.5	43.5	74	34.5
2000469	刘雨玉	计算机科学与技术1910	34	45.5	84	48.5	74
2000470	王绪轩	计算机科学与技术1910	59	61.5	63	72.5	62.5
2000471	吴昕	计算机科学与技术1910	34	23	63	79	63
2000472	徐晓鸥	计算机科学与技术1910	75	50.5	87	74.5	71
2000473	戴孝	计算机科学与技术1910	61.5	65	45.5	88.5	77
2000474	管涵言	计算机科学与技术1910	59	61	78.5	42.5	65
2000475	王宇芊	计算机科学与技术1910	77	44	53.5	64.5	56.5
2000476	张璐亭	计算机科学与技术1910	79	85.5	44.5	30	13
2000477	肖召扬	计算机科学与技术1910	68.5	68.5	86.5	86	49.5
2000478	郭燕良	软件工程191	36.5	60	89	57	83.5
2000479	陈成瑾	软件工程191	82	60	37	23	78
2000480	张威	软件工程191	69.5	68	79.5	87	82.5
2000481	黄彩琪	软件工程191	76.5	37.5	40	96.5	72.5
2000482	赵孟蔓	软件工程191	68.5	37	43.5	90	38.5
2000483	石昱	软件工程191	76.5	11.5	80	83	92.5
2000484	李则君	软件工程191	84.5	51.5	60.5	57	84
2000485	孟年	软件工程191	60.5	29.5	80.5	71	87.5
2000486	于丽瑶	软件工程191	100	100	45.5	97.5	98
2000487	胡林欣	软件工程191	62.5	47.5	93.5	57.5	34.5
2000488	苏晓	软件工程191	59	86	64.5	52.5	74
2000489	王雪	软件工程191	100	95	75.5	69.5	62.5
2000490	伏宝佳	软件工程191	86.5	98.5	86.5	55.5	63
2000491	高雨惠	软件工程191	84	44.5	65	59	71
2000492	曲成薇	软件工程191	52	93.5	56	70	77
2000493	段宸	软件工程191	59	72.5	91	98.5	65
2000494	刘凯飞	软件工程191	51.5	85.5	72.5	40.5	56.5
2000495	刘翔	软件工程191	67	85	40	53.5	13
2000496	王广秋	软件工程191	79	85	39	52.5	49.5
2000497	周健雪	软件工程191	62	64	69.5	56.5	83.5
2000498	刘祥萁	软件工程191	92.5	70.5	54.5	89	78
2000499	付晨	软件工程191	27.5	93.5	78	56	82.5
2000500	刘丙华	软件工程191	59.5	47.5	79	86	72.5
2000501	曹希洁	软件工程191	76.5	24.5	52.5	63	38.5
2000502	王雪慧	软件工程191	63	59	70	97.5	92.5
2000503	曹冬辰	软件工程191	87	69.5	64	46.5	84
2000504	张中新	软件工程191	79.5	78.5	53.5	55	87.5
2000505	公欣敏	软件工程191	84	53	71.5	71	98
2000506	能莹	软件工程191	36.5	36.5	23	91	34.5
2000507	王子丽	软件工程191	50.5	86	60	63	74
2000508	刘卓洋	软件工程191	77	72.5	21.5	95.5	62.5
2000509	莫国	软件工程191	37	78	63.5	73.5	63
2000510	王敏	软件工程191	94	85	54.5	74	71
2000511	吴敏文	软件工程191	69.5	88.5	96.5	85	77
2000512	刘宗乐	软件工程191	69	63.5	87.5	57.5	65
2000513	吴春倩	软件工程191	69	93.5	79.5	97.5	56.5
2000514	张洋萱	软件工程191	60.5	70.5	48.5	56.5	13
2000515	杨一	软件工程191	60.5	96	71.5	97.5	49.5
2000516	葛泓莹	软件工程191	84.5	88	52.5	72.5	83.5
2000517	薛明	软件工程191	43.5	57	39.5	14	78
2000518	王亚	软件工程191	84	80	91.5	49.5	82.5
2000519	朱建雪	软件工程191	62.5	96	40.5	56.5	72.5
2000520	刘晓阳	软件工程191	63	69.5	39.5	98.5	38.5
2000521	刘佳	软件工程191	75.5	87	53	51	92.5
2000522	张忠鹏	软件工程191	78	81	21.5	65.5	84
2000523	张洁喆	软件工程191	37.5	98.5	86.5	89	87.5
2000524	李婷霖	软件工程191	36	52.5	74	39.5	98
2000525	于金祥	软件工程191	59	86	48.5	72	34.5
2000526	殷龙	软件工程191	79	46.5	72.5	39	74
2000527	李月玉	软件工程191	96.5	61.5	79	30	62.5
2000528	薛一婷	软件工程192	88	92.5	74.5	60.5	63
2000529	李维萍	软件工程192	78.5	47	88.5	57	71
2000530	张柯超	软件工程192	62.5	43.5	42.5	97.5	77
2000531	何美莼	软件工程192	45.5	84	64.5	65	65
2000532	陈琳	软件工程192	61.5	63	30	14	56.5
2000533	李晓语	软件工程192	23	63	86	41.5	13
2000534	周志	软件工程192	50.5	87	57	48.5	49.5
2000535	赵雅博	软件工程192	65	45.5	23	79.5	83.5
2000536	田明	软件工程192	61	78.5	87	72.5	78
2000537	韦雨	软件工程192	44	53.5	96.5	57.5	82.5
2000538	李艺泷	软件工程192	85.5	44.5	90	80.5	72.5
2000539	贾帆健	软件工程192	68.5	86.5	83	73.5	38.5
2000540	神晓芳	软件工程192	60	89	57	97	92.5
2000541	张佳瑢	软件工程192	60	37	71	48	84
2000542	尹樱	软件工程192	68	79.5	97.5	88.5	87.5
2000543	杨胜	软件工程192	37.5	40	57.5	89.5	98
2000544	吕洪兴	软件工程192	37	43.5	52.5	41	34.5
2000545	刘艺艳	软件工程192	11.5	80	69.5	89.5	74
2000546	潘超	软件工程192	51.5	60.5	55.5	92.5	62.5
2000547	邱晓奇	软件工程192	29.5	80.5	59	67	63
2000548	董春飞	软件工程192	100	45.5	70	57.5	71
2000549	杨成明	软件工程192	47.5	93.5	98.5	30	77
2000550	李祥杉	软件工程192	86	64.5	40.5	70	65
2000551	谢培宇	软件工程192	95	75.5	53.5	40.5	56.5
2000552	张浩文	软件工程192	98.5	86.5	52.5	98.5	13
2000553	孟峻琪	软件工程192	44.5	65	56.5	90	49.5
2000554	董鑫珍	软件工程192	93.5	56	89	90	83.5
2000555	王超	软件工程192	72.5	91	56	48	78
2000556	庞雪蔚	软件工程192	85.5	72.5	86	73	82.5
2000557	李娟	软件工程192	85	40	63	59	72.5
2000558	王辰	软件工程192	85	39	97.5	37	38.5
2000559	颜丽星	软件工程192	64	69.5	46.5	98.5	92.5
2000560	王朝晴	软件工程192	70.5	54.5	55	57.5	84
2000561	徐梦清	软件工程192	93.5	78	71	37	87.5
2000562	孙梦婷	软件工程192	47.5	79	91	72.5	98
2000563	许一华	软件工程192	24.5	52.5	63	98.5	34.5
2000564	孟灯清	软件工程192	59	70	95.5	50.5	74
2000565	王超	软件工程192	69.5	64	73.5	57	62.5
2000566	符文慧	软件工程192	78.5	53.5	74	80	63
2000567	李瑶龙	软件工程192	53	71.5	85	84	71
2000568	赵佳龙	软件工程192	36.5	23	57.5	84	77
2000569	神庆倩	软件工程192	86	60	97.5	94.5	65
2000570	文金楠	软件工程192	72.5	21.5	56.5	23.5	56.5
2000571	王梦华	软件工程192	78	63.5	97.5	56.5	13
2000572	徐美	软件工程192	85	54.5	72.5	42.5	49.5
2000573	惠蒙斌	软件工程192	88.5	96.5	14	91	83.5
2000574	丁美	软件工程192	63.5	87.5	49.5	49.5	78
2000575	王菁谕	软件工程192	93.5	79.5	56.5	32	82.5
2000576	刘荣真	软件工程192	70.5	48.5	98.5	76	72.5
2000577	朱桂瑶	软件工程192	96	71.5	51	100	38.5
2000578	齐宇烨	软件工程193	88	52.5	65.5	59	92.5
2000579	赵婕莉	软件工程193	57	39.5	89	49.5	84
2000580	徐晨涵	软件工程193	80	91.5	39.5	33.5	87.5
2000581	陈福	软件工程193	96	40.5	72	91	98
2000582	张沥娇	软件工程193	69.5	39.5	39	36	34.5
2000583	赵朝鑫	软件工程193	87	53	30	96.5	74
2000584	张晓	软件工程193	81	21.5	60.5	89.5	62.5
2000585	于卫	软件工程193	98.5	86.5	57	36	63
2000586	宋瑶萍	软件工程193	52.5	74	97.5	67.5	71
2000587	张丝	软件工程193	86	48.5	65	71.5	77
2000588	徐雨坚	软件工程193	46.5	72.5	14	66	65
2000589	李澜森	软件工程193	61.5	79	41.5	75	56.5
2000590	孙苗兰	软件工程193	92.5	74.5	48.5	99.5	13
2000591	石亦	软件工程193	47	88.5	79.5	66	49.5
2000592	赵鑫	软件工程193	43.5	42.5	72.5	99	83.5
2000593	常雨	软件工程193	84	64.5	57.5	85	78
2000594	崔存怀	软件工程193	63	30	80.5	36	82.5
2000595	王梦	软件工程193	63	86	73.5	53.5	72.5
2000596	马文	软件工程193	87	57	97	59	38.5
2000597	潘诗	软件工程193	45.5	23	48	66	92.5
2000598	高勤杰	软件工程193	78.5	87	88.5	58	84
2000599	张丽杰	软件工程193	53.5	96.5	89.5	66	87.5
2000600	宋瑜环	软件工程193	44.5	90	41	19	98
2000601	李庆雯	软件工程193	86.5	83	89.5	67	34.5
2000602	杨琪男	软件工程193	89	57	92.5	92	74
2000603	庄金琪	软件工程193	37	71	67	42	62.5
2000604	朱星金	软件工程193	79.5	97.5	57.5	66.5	63
2000605	徐晴	软件工程193	40	57.5	30	83	71
2000606	朱元	软件工程193	43.5	52.5	70	49.5	77
2000607	郭彬	软件工程193	80	69.5	40.5	83	65
2000608	夏若晓	软件工程193	60.5	55.5	98.5	66	56.5
2000609	秦童红	软件工程193	80.5	59	90	74.5	13
2000610	刘守	软件工程193	45.5	70	90	23.5	49.5
2000611	徐雅	软件工程193	93.5	98.5	48	62	83.5
2000612	马金荷	软件工程193	64.5	40.5	73	53	78
2000613	赵国君	软件工程193	75.5	53.5	59	97.5	82.5
2000614	孟文	软件工程193	86.5	52.5	37	93	72.5
2000615	任涵莹	软件工程193	65	56.5	98.5	65	38.5
2000616	左文馨	软件工程193	56	89	57.5	78.5	92.5
2000617	刘明	软件工程193	91	56	37	66	84
2000618	段琦帆	软件工程193	72.5	86	72.5	90	87.5
2000619	李海玲	软件工程193	40	63	98.5	49	98
2000620	孙子磊	软件工程193	39	97.5	50.5	51	34.5
2000621	唐霄霞	软件工程193	69.5	46.5	57	41	74
2000622	孟宇	软件工程193	54.5	55	80	76.5	62.5
2000623	王娟诺	软件工程193	78	71	84	43	63
2000624	刘羽蓉	软件工程193	79	91	84	65	71
2000625	李高	软件工程193	52.5	63	94.5	41.5	77
2000626	庄子诚	软件工程193	70	95.5	23.5	56.5	65
2000627	梁义	软件工程193	64	73.5	56.5	99.5	56.5
2000628	杨效	软件工程194	53.5	74	42.5	67.5	13
2000629	朱凤宇	软件工程194	71.5	85	91	36	49.5
2000630	苏子	软件工程194	23	57.5	49.5	39.5	83.5
2000631	寇晓语	软件工程194	60	97.5	32	65	78
2000632	赵建	软件工程194	21.5	56.5	76	58.5	82.5
2000633	李姝	软件工程194	63.5	97.5	100	90	72.5
2000634	洪洁源	软件工程194	54.5	72.5	59	91	38.5
2000635	徐孟云	软件工程194	96.5	14	49.5	94.5	92.5
2000636	王晖	软件工程194	87.5	49.5	33.5	51.5	84
2000637	刘姝之	软件工程194	79.5	56.5	91	99.5	87.5
2000638	季生	软件工程194	48.5	98.5	36	70	98
2000639	王淼	软件工程194	71.5	51	96.5	67	34.5
2000640	孟继	软件工程194	52.5	65.5	89.5	66	74
2000641	崔好荣	软件工程194	39.5	89	36	69	62.5
2000642	吴薇	软件工程194	91.5	39.5	67.5	75	63
2000643	符竟琪	软件工程194	40.5	72	71.5	33.5	71
2000644	邢韶菊	软件工程194	39.5	39	66	72.5	77
2000645	徐景雪	软件工程194	53	30	75	66	65
2000646	王源	软件工程194	21.5	60.5	99.5	59	56.5
2000647	黄星	软件工程194	86.5	57	66	82.5	13
2000648	朱月玮	软件工程194	74	97.5	99	44.5	49.5
2000649	李瑞文	软件工程194	48.5	65	85	83	83.5
2000650	徐一雯	软件工程194	72.5	14	36	68.5	78
2000651	刘如秀	软件工程194	79	41.5	53.5	50	82.5
2000652	魏迪臻	软件工程194	74.5	48.5	59	17.5	72.5
2000653	胡迪梅	软件工程194	88.5	79.5	66	66.5	38.5
2000654	王振琪	软件工程194	42.5	72.5	58	42	92.5
2000655	宋玉	软件工程194	64.5	57.5	66	91	84
2000656	周现霞	软件工程194	30	80.5	19	45.5	87.5
2000657	于晓伟	软件工程194	86	73.5	67	61.5	98
2000658	刘明棠	软件工程194	57	97	92	82.5	34.5
2000659	许梦雨	软件工程194	23	48	42	93.5	74
2000660	杨静云	软件工程194	87	88.5	66.5	49.5	62.5
2000661	庞娜	软件工程194	96.5	89.5	83	92.5	63
2000662	刘冰英	软件工程194	90	41	49.5	49.5	71
2000663	夏恒鸿	软件工程194	83	89.5	83	58.5	77
2000664	田慧文	软件工程194	57	92.5	66	82.5	65
2000665	李悦	软件工程194	71	67	74.5	78.5	56.5
2000666	王由诗	软件工程194	97.5	57.5	23.5	74.5	13
2000667	袁朝瑞	软件工程194	57.5	30	62	68.5	49.5
2000668	唐菲阳	软件工程194	52.5	70	53	51.5	83.5
2000669	徐海杰	软件工程194	69.5	40.5	97.5	49.5	78
2000670	张悦	软件工程194	55.5	98.5	93	76	82.5
2000671	刘昕汝	软件工程194	59	90	65	74.5	72.5
2000672	王颖	软件工程194	70	90	78.5	52.5	38.5
2000673	刘琦萍	软件工程194	98.5	48	66	59	92.5
2000674	王洁升	软件工程194	40.5	73	90	82	84
2000675	阚萍楠	软件工程194	53.5	59	49	86	87.5
2000676	徐银苑	软件工程194	52.5	37	51	19	98
2000677	韩斐	软件工程194	56.5	98.5	41	66	34.5
2000678	张宁	软件工程195	89	57.5	76.5	78	74
2000679	刘然研	软件工程195	56	37	43	92.5	62.5
2000680	谢利旻	软件工程195	86	72.5	65	66	63
2000681	胡舒缘	软件工程195	63	98.5	41.5	44.5	71
2000682	刘金	软件工程195	97.5	50.5	56.5	41.5	77
2000683	张琦	软件工程195	46.5	57	99.5	40.5	65
2000684	张士柳	软件工程195	55	80	67.5	82.5	56.5
2000685	杨子	软件工程195	71	84	36	85	13
2000686	黄悦先	软件工程195	91	84	39.5	33	49.5
2000687	魏真	软件工程195	63	94.5	65	75.5	83.5
2000688	欧萍	软件工程195	95.5	23.5	58.5	86	78
2000689	赵冉	软件工程195	73.5	56.5	90	45.5	82.5
2000690	周广凤	软件工程195	74	42.5	91	82.5	72.5
2000691	宋琪毅	软件工程195	85	91	94.5	33	38.5
2000692	王燕英	软件工程195	57.5	49.5	51.5	76.5	92.5
2000693	刘启	软件工程195	97.5	32	99.5	53	84
2000694	张明	软件工程195	56.5	76	70	68	87.5
2000695	刘宝文	软件工程195	97.5	100	67	60	98
2000696	李文竹	软件工程195	72.5	59	66	68.5	34.5
2000697	蔡文雨	软件工程195	14	49.5	69	85	74
2000698	刘英妹	软件工程195	49.5	33.5	75	62.5	62.5
2000699	纪唯源	软件工程195	56.5	91	33.5	93.5	63
2000700	王晓芸	软件工程195	98.5	36	72.5	75.5	71
2000701	徐梦	软件工程195	51	96.5	66	62	77
2000702	程欣星	软件工程195	65.5	89.5	59	77	65
2000703	王言豪	软件工程195	89	36	82.5	52	56.5
2000704	胡振	软件工程195	39.5	67.5	44.5	43.5	13
2000705	李淑元	软件工程195	72	71.5	83	82	49.5
2000706	刘萍烨	软件工程195	39	66	68.5	78.5	83.5
2000707	刘露男	软件工程195	30	75	50	69	78
2000708	李鹏诺	软件工程195	60.5	99.5	17.5	53	82.5
2000709	朱一	软件工程195	57	66	66.5	60.5	72.5
2000710	王旭惠	软件工程195	97.5	99	42	53.5	38.5
2000711	吴奕	软件工程195	65	85	91	84.5	92.5
2000712	张宸强	软件工程195	14	36	45.5	27.5	84
2000713	刘红凤	软件工程195	41.5	53.5	61.5	56.5	87.5
2000714	吉启春	软件工程195	48.5	59	82.5	67.5	98
2000715	高正琪	软件工程195	79.5	66	93.5	85	34.5
2000716	侯心晓	软件工程195	72.5	58	49.5	28.5	74
2000717	尤天宝	软件工程195	57.5	66	92.5	66	62.5
2000718	李琪敏	软件工程195	80.5	19	49.5	85	63
2000719	王敏藤	软件工程195	73.5	67	58.5	52.5	71
2000720	陈松欣	软件工程195	97	92	82.5	51.5	77
2000721	吴虹清	软件工程195	48	42	78.5	93.5	65
2000722	刘少茹	软件工程195	88.5	66.5	74.5	84.5	56.5
